DateTime,StepIndex,StepHeading,StepDistanceX,StepDistanceY,StepDistance,StepTime,StepAmplitude,StepDutyCycle,StepRatio,Altitude,Confidence,AltitudeOffset,BatteryLevel,RawGyroX,RawGyroY,RawGyroZ,RawAccelX,RawAccelY,RawAccelZ,RawCompassX,RawCompassY,RawCompassZ,CorrectedGyroX,CorrectedGyroY,CorrectedGyroZ,CorrectedAccelX,CorrectedAccelY,CorrectedAccelZ,CorrectedCompassX,CorrectedCompassY,CorrectedCompassZ,LinearAccelX,LinearAccelY,LinearAccelZ
06/13/24 12:27:45.301415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.15011,0.03620,-0.71330,0.18982,1.00171,-0.13232,0.03150,-0.36600,0.00150,-0.15011,0.03620,-0.71330,0.18982,1.00171,-0.13232,0.05890,-0.35418,-0.01023,-0.15223,0.01669,0.01113
06/13/24 12:27:45.343155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.14692,-0.04471,-0.53444,0.07733,0.94824,-0.24139,0.03900,-0.36150,0.00600,0.14692,-0.04471,-0.53444,0.07733,0.94824,-0.24139,0.03823,-0.36246,0.00547,-0.10708,-0.03853,0.16589
06/13/24 12:27:45.386715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.83253,-0.00958,0.23635,0.15369,0.92615,-0.25348,0.04200,-0.36300,0.00000,-0.83253,-0.00958,0.23635,0.15369,0.92615,-0.25348,0.04302,-0.36369,0.00284,-0.09954,-0.04815,0.17230
06/13/24 12:27:45.430614,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.75588,-0.23847,-5.41998,0.39557,1.00977,-0.03186,0.04350,-0.36600,-0.02700,-0.75588,-0.23847,-5.41998,0.39557,1.00977,-0.03186,0.04369,-0.36556,-0.02581,-0.42487,-0.04125,0.27820
06/13/24 12:27:45.474068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.87618,0.21292,0.77291,-0.15521,0.98193,0.00354,0.09300,-0.34650,-0.03600,-0.87618,0.21292,0.77291,-0.15521,0.98193,0.00354,0.09078,-0.34809,-0.03815,-0.15701,-0.02354,-0.10088
06/13/24 12:27:45.518085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.01384,0.04684,-0.73033,-0.15845,0.98267,-0.07385,0.08550,-0.34650,-0.04200,-0.01384,0.04684,-0.73033,-0.15845,0.98267,-0.07385,0.08631,-0.34596,-0.04276,-0.07522,-0.00764,-0.07593
06/13/24 12:27:45.564179,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.32684,-0.02236,-0.47801,-0.09460,0.99554,-0.10004,0.09000,-0.33900,-0.03750,-0.32684,-0.02236,-0.47801,-0.09460,0.99554,-0.10004,0.08908,-0.34222,-0.03923,-0.06875,0.00204,-0.03530
06/13/24 12:27:45.607723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.00106,-0.14692,-0.11179,-0.09668,0.97662,-0.07684,0.09150,-0.33750,-0.04650,0.00106,-0.14692,-0.11179,-0.09668,0.97662,-0.07684,0.09413,-0.33934,-0.04538,-0.06044,-0.01962,-0.06521
06/13/24 12:27:45.651600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.07985,-0.17886,0.11391,-0.09784,0.97552,-0.05139,0.09900,-0.34050,-0.04050,-0.07985,-0.17886,0.11391,-0.09784,0.97552,-0.05139,0.09687,-0.33934,-0.04566,-0.05794,-0.02484,-0.09784
06/13/24 12:27:45.694977,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.01384,-0.18418,-0.20441,-0.09564,1.01251,-0.06647,0.09750,-0.33900,-0.04800,-0.01384,-0.18418,-0.20441,-0.09564,1.01251,-0.06647,0.09726,-0.33821,-0.04425,-0.03984,0.01341,-0.10075
06/13/24 12:27:45.738998,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.08091,-0.03194,-0.13947,-0.11761,0.97711,-0.06244,0.10200,-0.33450,-0.04650,-0.08091,-0.03194,-0.13947,-0.11761,0.97711,-0.06244,0.10138,-0.33860,-0.04709,-0.01536,-0.02129,-0.11987
06/13/24 12:27:45.782810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.01810,0.02662,0.01810,-0.10278,0.96466,-0.08557,0.10350,-0.33600,-0.04650,0.01810,0.02662,0.01810,-0.10278,0.96466,-0.08557,0.10249,-0.33691,-0.04856,0.00113,-0.03120,-0.09938
06/13/24 12:27:45.826134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.05323,0.02768,-0.18205,-0.05627,1.02478,-0.06683,0.10200,-0.32850,-0.04800,0.05323,0.02768,-0.18205,-0.05627,1.02478,-0.06683,0.10266,-0.33472,-0.04947,-0.04934,0.02397,-0.08282
06/13/24 12:27:45.870197,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.12456,-0.00319,-0.10433,-0.15771,0.94995,-0.07477,0.10800,-0.33000,-0.05250,0.12456,-0.00319,-0.10433,-0.15771,0.94995,-0.07477,0.10585,-0.33157,-0.05261,0.02486,-0.04410,-0.13602
06/13/24 12:27:45.913574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.04258,-0.15650,-0.07026,-0.13104,0.97412,-0.06085,0.10950,-0.33300,-0.05400,-0.04258,-0.15650,-0.07026,-0.13104,0.97412,-0.06085,0.10720,-0.33330,-0.05124,-0.00413,-0.02389,-0.13028
06/13/24 12:27:45.957470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.03939,-0.08410,-0.16502,-0.15796,0.98901,-0.07184,0.10500,-0.33300,-0.04800,0.03939,-0.08410,-0.16502,-0.15796,0.98901,-0.07184,0.10689,-0.33308,-0.04881,0.01954,-0.00621,-0.14232
06/13/24 12:27:46.001537,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.03620,0.01490,0.03726,-0.13898,0.94916,-0.11768,0.10500,-0.32850,-0.04800,0.03620,0.01490,0.03726,-0.13898,0.94916,-0.11768,0.10946,-0.33287,-0.05074,0.04374,-0.03927,-0.09568
06/13/24 12:27:46.044880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.21186,-0.00532,0.90173,0.01593,1.05658,-0.04584,0.10200,-0.33600,-0.04350,-0.21186,-0.00532,0.90173,0.01593,1.05658,-0.04584,0.10279,-0.33601,-0.04444,-0.09801,0.05028,-0.07765
06/13/24 12:27:46.088688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.10114,0.02981,-1.38188,-0.20850,0.95215,-0.08539,0.09600,-0.34050,-0.05100,0.10114,0.02981,-1.38188,-0.20850,0.95215,-0.08539,0.09576,-0.34039,-0.05027,0.08147,-0.04125,-0.17750
06/13/24 12:27:46.132244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.01597,0.00106,0.19270,-0.08270,0.94592,-0.06750,0.10800,-0.32850,-0.05250,0.01597,0.00106,0.19270,-0.08270,0.94592,-0.06750,0.11165,-0.33565,-0.04717,-0.02928,-0.05334,-0.09563
06/13/24 12:27:46.176159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.67390,-0.17566,2.72649,-0.14056,1.12292,-0.13904,0.09900,-0.33750,-0.04650,0.67390,-0.17566,2.72649,-0.14056,1.12292,-0.13904,0.10037,-0.33704,-0.04659,0.06445,0.12912,-0.14486
06/13/24 12:27:46.220020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.25444,0.00426,-0.36729,-0.03998,1.03430,-0.10681,0.08700,-0.34800,-0.04050,-0.25444,0.00426,-0.36729,-0.03998,1.03430,-0.10681,0.09712,-0.34248,-0.04527,0.02188,0.03361,-0.11811
06/13/24 12:27:46.263535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.05749,0.06281,-0.65474,-0.05890,0.96661,-0.08643,0.09000,-0.33900,-0.04500,-0.05749,0.06281,-0.65474,-0.05890,0.96661,-0.08643,0.09069,-0.34546,-0.04288,0.01196,-0.03472,-0.11564
06/13/24 12:27:46.307396,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.17673,0.02129,0.44820,-0.02258,0.96521,-0.08728,0.09900,-0.34200,-0.04650,0.17673,0.02129,0.44820,-0.02258,0.96521,-0.08728,0.09872,-0.34016,-0.04359,-0.02235,-0.03450,-0.08411
06/13/24 12:27:46.350758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.04578,0.01171,0.51208,-0.04095,0.94574,-0.10443,0.09300,-0.33900,-0.03600,0.04578,0.01171,0.51208,-0.04095,0.94574,-0.10443,0.09848,-0.34123,-0.04373,0.01083,-0.05246,-0.09513
06/13/24 12:27:46.394794,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.01810,-0.00532,0.09049,-0.02570,0.99268,-0.09137,0.08400,-0.34350,-0.04650,-0.01810,-0.00532,0.09049,-0.02570,0.99268,-0.09137,0.09202,-0.34207,-0.04182,-0.00662,-0.00840,-0.10532
06/13/24 12:27:46.438622,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.00426,-0.01703,0.02768,-0.03992,0.96826,-0.06500,0.08700,-0.34800,-0.03900,-0.00426,-0.01703,0.02768,-0.03992,0.96826,-0.06500,0.08894,-0.34449,-0.04126,-0.01169,-0.03733,-0.12840
06/13/24 12:27:46.481979,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.02874,-0.03194,0.03726,-0.03131,1.00745,-0.08417,0.08700,-0.34950,-0.04050,-0.02874,-0.03194,0.03726,-0.03131,1.00745,-0.08417,0.08739,-0.34656,-0.03988,-0.00643,0.00460,-0.11728
06/13/24 12:27:46.525974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.20228,0.03087,-1.46279,0.00549,1.03864,-0.07135,0.08550,-0.34050,-0.04650,0.20228,0.03087,-1.46279,0.00549,1.03864,-0.07135,0.08548,-0.34386,-0.04237,-0.05855,0.03594,-0.08531
06/13/24 12:27:46.569332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.04578,-0.05749,0.01916,-0.17859,0.97089,-0.08868,0.10350,-0.33150,-0.04500,-0.04578,-0.05749,0.01916,-0.17859,0.97089,-0.08868,0.10265,-0.33208,-0.04473,0.05465,-0.02391,-0.16319
06/13/24 12:27:46.613228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-2.24102,-0.11285,-1.30842,-0.13171,1.45081,-0.04791,0.10350,-0.33150,-0.05550,-2.24102,-0.11285,-1.30842,-0.13171,1.45081,-0.04791,0.10223,-0.33260,-0.04918,-0.05346,0.44860,-0.15225
06/13/24 12:27:46.657291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.91131,-0.57702,0.05855,-0.28821,0.94226,0.40308,0.11700,-0.34650,-0.10650,-0.91131,-0.57702,0.05855,-0.28821,0.94226,0.40308,0.11504,-0.34547,-0.09930,-0.14278,-0.04394,-0.44604
06/13/24 12:27:46.700764,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.58415,-1.19024,1.22964,-0.22528,1.11646,-0.08942,0.11550,-0.38700,-0.11250,1.58415,-1.19024,1.22964,-0.22528,1.11646,-0.08942,0.11511,-0.38547,-0.11241,0.14006,0.13020,-0.09080
06/13/24 12:27:46.744862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.01384,-1.66187,1.01139,-0.10260,1.06122,-0.19781,0.11700,-0.40950,-0.10950,0.01384,-1.66187,1.01139,-0.10260,1.06122,-0.19781,0.11462,-0.40549,-0.10846,0.11476,0.07724,0.04709
06/13/24 12:27:46.788307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.52060,-2.08240,-0.87405,-0.05200,1.07385,-0.07373,0.11250,-0.43500,-0.12150,-0.52060,-2.08240,-0.87405,-0.05200,1.07385,-0.07373,0.11295,-0.41751,-0.11089,0.00985,0.07714,-0.03135
06/13/24 12:27:46.832188,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.14053,-1.54157,-1.33397,-0.02686,1.03552,0.15881,0.11700,-0.45150,-0.15750,-0.14053,-1.54157,-1.33397,-0.02686,1.03552,0.15881,0.11626,-0.44309,-0.14574,-0.15866,0.02051,-0.17790
06/13/24 12:27:46.876263,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.56286,-0.88257,-0.33536,-0.14526,1.04480,0.01550,0.14400,-0.46350,-0.16050,1.56286,-0.88257,-0.33536,-0.14526,1.04480,0.01550,0.13703,-0.45993,-0.16124,-0.04169,0.04694,-0.12302
06/13/24 12:27:46.919720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.09582,-0.56957,1.58415,-0.11084,0.75134,-0.10864,0.13950,-0.48150,-0.12900,0.09582,-0.56957,1.58415,-0.11084,0.75134,-0.10864,0.14340,-0.47212,-0.14210,0.04278,-0.23412,-0.01400
06/13/24 12:27:46.963558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.16076,0.64409,1.71084,-0.28339,0.32104,-0.10052,0.12150,-0.49800,-0.13200,-0.16076,0.64409,1.71084,-0.28339,0.32104,-0.10052,0.12218,-0.49634,-0.13223,0.27744,-0.66297,-0.05404
06/13/24 12:27:47.007130,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.46737,0.74310,1.49473,0.04956,0.48218,-0.09766,0.08250,-0.51450,-0.12000,-0.46737,0.74310,1.49473,0.04956,0.48218,-0.09766,0.09801,-0.51138,-0.12330,-0.00450,-0.50763,0.04517
06/13/24 12:27:47.050980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.79175,0.02555,3.40146,0.14996,0.33484,-0.05310,0.04950,-0.52500,-0.13200,-1.79175,0.02555,3.40146,0.14996,0.33484,-0.05310,0.05343,-0.52274,-0.12949,-0.07211,-0.64240,0.06593
06/13/24 12:27:47.094913,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-5.26880,1.12637,-5.17618,0.56793,0.18353,-0.09918,-0.01950,-0.52800,-0.18450,-5.26880,1.12637,-5.17618,0.56793,0.18353,-0.09918,-0.01747,-0.52906,-0.18102,-0.41607,-0.71549,0.33468
06/13/24 12:27:47.138573,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,6.24506,0.75162,-2.72862,-0.81158,0.95929,0.16412,0.07950,-0.47550,-0.21600,6.24506,0.75162,-2.72862,-0.81158,0.95929,0.16412,0.07050,-0.47978,-0.22269,0.61499,0.00744,-0.46119
06/13/24 12:27:47.182575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.72362,-0.18524,-6.73904,-1.65479,1.14813,0.48920,0.12900,-0.40650,-0.17400,-1.72362,-0.18524,-6.73904,-1.65479,1.14813,0.48920,0.12005,-0.41900,-0.17530,0.83459,0.61793,-0.99075
06/13/24 12:27:47.226109,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,6.60916,-2.06536,1.91206,0.01202,0.76941,0.20593,0.13800,-0.32700,-0.21900,6.60916,-2.06536,1.91206,0.01202,0.76941,0.20593,0.13931,-0.33024,-0.21545,-0.31453,-0.27014,-0.05406
06/13/24 12:27:47.270355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,4.66090,-0.45459,-0.56638,-0.16846,1.21100,-0.15594,0.09450,-0.29100,-0.17850,4.66090,-0.45459,-0.56638,-0.16846,1.21100,-0.15594,0.09909,-0.30181,-0.19031,-0.28845,0.19568,-0.07971
06/13/24 12:27:47.314373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.21686,0.71010,0.67071,-0.49115,0.94177,-0.06146,0.08850,-0.25650,-0.16350,-1.21686,0.71010,0.67071,-0.49115,0.94177,-0.06146,0.08842,-0.25761,-0.16357,0.12817,0.02523,-0.25383
06/13/24 12:27:47.357910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.78430,0.34920,-0.01490,-0.32697,1.03204,-0.12305,0.10500,-0.26700,-0.15450,-1.78430,0.34920,-0.01490,-0.32697,1.03204,-0.12305,0.10075,-0.26469,-0.15514,0.00296,0.08557,-0.09323
06/13/24 12:27:47.402058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.21367,0.13308,-0.29596,-0.47522,0.94476,0.05463,0.10650,-0.27150,-0.16200,-1.21367,0.13308,-0.29596,-0.47522,0.94476,0.05463,0.10655,-0.27147,-0.16224,0.11864,0.02376,-0.24336
06/13/24 12:27:47.445572,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.15511,-0.39497,0.33961,-0.15381,0.73834,-0.12115,0.11850,-0.28800,-0.18300,-1.15511,-0.39497,0.33961,-0.15381,0.73834,-0.12115,0.11809,-0.28722,-0.17986,-0.02874,-0.24457,0.10944
06/13/24 12:27:47.489521,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.38326,-0.34494,0.09475,-0.35052,0.97870,-0.01379,0.11550,-0.28500,-0.19500,-0.38326,-0.34494,0.09475,-0.35052,0.97870,-0.01379,0.11537,-0.28543,-0.19491,0.05556,0.03792,-0.02343
06/13/24 12:27:47.533669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.22357,-0.23528,-0.35132,-0.30530,0.92828,0.10284,0.12300,-0.29100,-0.20100,-0.22357,-0.23528,-0.35132,-0.30530,0.92828,0.10284,0.12090,-0.28914,-0.19903,0.00190,-0.02123,-0.08663
06/13/24 12:27:47.577168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.80911,0.01171,-0.22144,-0.16260,0.97400,0.00421,0.11850,-0.28350,-0.20850,0.80911,0.01171,-0.22144,-0.16260,0.97400,0.00421,0.11615,-0.28509,-0.20888,-0.11196,-0.02085,0.06215
06/13/24 12:27:47.621284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.38007,0.09369,-0.39497,-0.34369,0.84473,0.09186,0.12150,-0.28500,-0.20250,0.38007,0.09369,-0.39497,-0.34369,0.84473,0.09186,0.11953,-0.28345,-0.20435,0.04699,-0.08853,-0.08446
06/13/24 12:27:47.664749,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.17428,0.17779,-0.39072,-0.46594,0.91284,0.01379,0.12600,-0.28500,-0.19200,1.17428,0.17779,-0.39072,-0.46594,0.91284,0.01379,0.12466,-0.28629,-0.19324,0.13001,0.01441,-0.06817
06/13/24 12:27:47.708687,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.04897,-0.02768,0.17779,-0.23932,0.67090,-0.04279,0.12450,-0.27900,-0.18150,0.04897,-0.02768,0.17779,-0.23932,0.67090,-0.04279,0.12849,-0.27935,-0.18537,0.01735,-0.28665,0.00663
06/13/24 12:27:47.752342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.24348,-0.13840,-0.22676,-0.70416,1.10101,0.09900,0.12600,-0.28650,-0.17550,-1.24348,-0.13840,-0.22676,-0.70416,1.10101,0.09900,0.12572,-0.28548,-0.17671,0.28708,0.25982,-0.21980
06/13/24 12:27:47.796314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-2.18566,-0.45992,0.02768,-0.42224,0.67279,0.13477,0.13500,-0.28650,-0.19350,-2.18566,-0.45992,0.02768,-0.42224,0.67279,0.13477,0.13391,-0.28455,-0.19024,0.16179,-0.22217,-0.13377
06/13/24 12:27:47.840275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-1.05397,-0.30235,-1.16256,-0.60083,1.26178,0.11957,0.14700,-0.26550,-0.21600,-1.05397,-0.30235,-1.16256,-0.60083,1.26178,0.11957,0.14501,-0.26678,-0.21570,0.12042,0.39723,0.02517
06/13/24 12:27:47.883999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.03833,-0.70158,-1.39997,-0.38617,0.68036,0.15002,0.17400,-0.25800,-0.24750,0.03833,-0.70158,-1.39997,-0.38617,0.68036,0.15002,0.15998,-0.26464,-0.23592,0.05913,-0.20757,-0.05548
06/13/24 12:27:47.927952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.17960,-0.97093,-0.87938,-0.26788,0.73425,0.11633,0.19500,-0.24750,-0.25950,1.17960,-0.97093,-0.87938,-0.26788,0.73425,0.11633,0.18900,-0.25125,-0.25597,-0.08755,-0.21472,0.00934
06/13/24 12:27:47.971424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.22431,-0.90386,0.43756,-0.58667,0.57129,-0.14380,0.19950,-0.24300,-0.25050,1.22431,-0.90386,0.43756,-0.58667,0.57129,-0.14380,0.19940,-0.24372,-0.25181,0.30011,-0.24755,0.18705
06/13/24 12:27:48.015495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.07133,-0.60790,-0.65474,-0.80145,1.04681,0.66345,0.20250,-0.23700,-0.24750,-0.07133,-0.60790,-0.65474,-0.80145,1.04681,0.66345,0.20077,-0.23771,-0.24969,0.18382,0.35568,-0.55377
06/13/24 12:27:48.059418,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-2.36452,-0.26615,-0.63771,-0.63373,0.88611,0.24713,0.22050,-0.22800,-0.25650,-2.36452,-0.26615,-0.63771,-0.63373,0.88611,0.24713,0.21490,-0.23386,-0.25439,0.08937,0.11188,-0.06012
06/13/24 12:27:48.102936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.89747,-0.27148,-1.58948,-0.23969,0.81610,0.15265,0.23700,-0.22050,-0.26400,-0.89747,-0.27148,-1.58948,-0.23969,0.81610,0.15265,0.23649,-0.22087,-0.26374,-0.23144,-0.17257,0.09253
06/13/24 12:27:48.147121,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,-0.40349,-0.34707,-1.60012,-0.23560,0.99408,-0.24377,0.25350,-0.20400,-0.27000,-0.40349,-0.34707,-1.60012,-0.23560,0.99408,-0.24377,0.25259,-0.20611,-0.26762,-0.30575,-0.16174,0.55404
06/13/24 12:27:48.190601,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.11285,-0.25444,-0.69839,-0.87872,0.79340,0.22620,0.25650,-0.18450,-0.26850,0.11285,-0.25444,-0.69839,-0.87872,0.79340,0.22620,0.25511,-0.18554,-0.26855,0.22327,0.18215,0.07391
06/13/24 12:27:48.234535,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.21686,-0.30022,-1.03800,-0.50647,0.73163,0.18951,0.25800,-0.17100,-0.27000,1.21686,-0.30022,-1.03800,-0.50647,0.73163,0.18951,0.25756,-0.17106,-0.27105,-0.07600,-0.09503,0.05434
06/13/24 12:27:48.278713,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,1.35952,-0.20334,-0.54189,-0.62738,0.40283,0.39386,0.25050,-0.16050,-0.28500,1.35952,-0.20334,-0.54189,-0.62738,0.40283,0.39386,0.25044,-0.16344,-0.28424,0.17280,-0.21096,-0.24200
06/13/24 12:27:48.322220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,96,0.93261,-0.27361,0.03194,-0.76587,1.03839,0.22333,0.24600,-0.15750,-0.28350,0.93261,-0.27361,0.03194,-0.76587,1.03839,0.22333,0.24699,-0.15837,-0.28323,-0.13553,0.30176,0.04170
